,-0.125854
ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF -128-NOTFOUND 2nd stage bootloader
I (25) boot: compile time Apr 20 2026 11:22:55
I (25) boot: Multicore bootloader
I (26) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (32) boot.esp32s3: Boot SPI Speed : 80MHz
I (36) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 8MB
I (43) boot: Enabling RNG early entropy source...
I (48) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (57) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (70) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (80) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0e844h ( 59460) map
I (97) esp_image: segment 1: paddr=0001e86c vaddr=3fc94e00 size=017ach (  6060) load
I (99) esp_image: segment 2: paddr=00020020 vaddr=42000020 size=1c788h (116616) map
I (122) esp_image: segment 3: paddr=0003c7b0 vaddr=3fc965ac size=015d4h (  5588) load
I (124) esp_image: segment 4: paddr=0003dd8c vaddr=40374000 size=10d20h ( 68896) load
I (141) esp_image: segment 5: paddr=0004eab4 vaddr=50000000 size=00020h (    32) load
I (148) boot: Loaded app from partition at offset 0x10000
I (148) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (167) cpu_start: GPIO 44 and 43 are used as console UART I/O pins
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (170) app_init: Application information:
I (173) app_init: Project name:     ESP32_IMU_setup_NEW
I (178) app_init: App version:      90b41be-dirty
I (183) app_init: Compile time:     Apr 22 2026 13:48:19
I (188) app_init: ELF file SHA256:  91e4e20bf...
I (192) app_init: ESP-IDF:          -128-NOTFOUND
I (197) efuse_init: Min chip rev:     v0.0
I (200) efuse_init: Max chip rev:     v0.99 
I (204) efuse_init: Chip rev:         v0.2
I (208) heap_init: Initializing. RAM available for dynamic allocation:
I (215) heap_init: At 3FC9E2D0 len 0004B440 (301 KiB): RAM
I (220) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (225) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (230) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (236) spi_flash: detected chip: gd
I (239) spi_flash: flash io: dio
I (242) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (248) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (255) coexist: coex firmware version: 7260f71
I (259) coexist: coexist rom version e7ae62f
I (263) main_task: Started on CPU0
I (286) main_task: Calling app_main()
I (286) MAIN: Starter IMU drift-test
I (3560) main_task: Returned from app_main()
t_us,gx_raw,gy_raw,gz_raw,gx_corr,gy_corr,gz_corr
4476869,0,-8,-3,-0.059692,-0.047607,0.067505
4480857,1,-6,-2,0.001343,0.074463,0.128540
4484680,1,-9,-6,0.001343,-0.108643,-0.115601
4488669,1,-9,-6,0.001343,-0.108643,-0.115601
4492666,2,-8,-4,0.062378,-0.047607,0.006470
4496568,1,-5,-2,0.001343,0.135498,0.128540
4500391,2,-9,-3,0.062378,-0.108643,0.067505
4504292,2,-9,-3,0.062378,-0.108643,0.067505
4508202,2,-9,-3,0.062378,-0.108643,0.067505
4512108,3,-8,-5,0.123413,-0.047607,-0.054565
4516110,1,-10,-6,0.001343,-0.169678,-0.115601
4520176,1,-8,-3,0.001343,-0.047607,0.067505
4524093,0,-8,-5,-0.059692,-0.047607,-0.054565
4528162,0,-8,-5,-0.059692,-0.047607,-0.054565
4532245,1,-11,-6,0.001343,-0.230713,-0.115601
4536321,1,-9,-4,0.001343,-0.108643,0.006470
4540230,-1,-7,-4,-0.120728,0.013428,0.006470
4544219,0,-8,-5,-0.059692,-0.047607,-0.054565
4548302,0,-6,-5,-0.059692,0.074463,-0.054565
4552291,0,-6,-5,-0.059692,0.074463,-0.054565
4556288,2,-9,-6,0.062378,-0.108643,-0.115601
4560277,1,-9,-2,0.001343,-0.108643,0.128540
4564186,0,-9,-2,-0.059692,-0.108643,0.128540
4568175,0,-9,-3,-0.059692,-0.108643,0.067505
4572172,0,-9,-3,-0.059692,-0.108643,0.067505
4576160,2,-8,-3,0.062378,-0.047607,0.067505
4580077,1,-10,-3,0.001343,-0.169678,0.067505
4584067,1,-6,-2,0.001343,0.074463,0.128540
4587882,1,-6,-1,0.001343,0.074463,0.189575
4591697,1,-6,-1,0.001343,0.074463,0.189575
4595520,-1,-10,0,-0.120728,-0.169678,0.250610
4599598,2,-9,-4,0.062378,-0.108643,0.006470
4603505,-1,-5,-7,-0.120728,0.135498,-0.176636
4607581,-1,-6,-3,-0.120728,0.074463,0.067505
4611578,-1,-6,-3,-0.120728,0.074463,0.067505
4615567,0,-9,-6,-0.059692,-0.108643,-0.115601
4619650,1,-7,-3,0.001343,0.013428,0.067505
4623465,2,-8,-3,0.062378,-0.047607,0.067505
4627374,1,-8,-3,0.001343,-0.047607,0.067505
4631276,1,-8,-3,0.001343,-0.047607,0.067505
4635186,2,-5,-5,0.062378,0.135498,-0.054565
4639096,2,-7,-4,0.062378,0.013428,0.006470
4642911,0,-8,-7,-0.059692,-0.047607,-0.176636
4646986,2,-7,-6,0.062378,0.013428,-0.115601
4650896,2,-7,-6,0.062378,0.013428,-0.115601
4654798,0,-6,-3,-0.059692,0.074463,0.067505
4658708,-1,-6,-3,-0.120728,0.074463,0.067505
4662697,1,-6,-5,0.001343,0.074463,-0.054565
4666607,1,-8,-3,0.001343,-0.047607,0.067505
4670509,1,-8,-3,0.001343,-0.047607,0.067505
4674418,2,-7,-4,0.062378,0.013428,0.006470
4678233,1,-6,-3,0.001343,0.074463,0.067505
4682056,1,-7,-4,0.001343,0.013428,0.006470
4685872,1,-7,-4,0.001343,0.013428,0.006470
4689695,0,-9,-6,-0.059692,-0.108643,-0.115601
4693770,-1,-7,-3,-0.120728,0.013428,0.067505
4697767,1,-8,-3,0.001343,-0.047607,0.067505
4701669,2,-9,-3,0.062378,-0.108643,0.067505
4705579,2,-9,-3,0.062378,-0.108643,0.067505
4709480,-1,-5,-2,-0.120728,0.135498,0.128540
4713477,2,-6,-3,0.062378,0.074463,0.067505
4717292,2,-8,-3,0.062378,-0.047607,0.067505
4721202,4,-9,-3,0.184448,-0.108643,0.067505
4725108,4,-9,-3,0.184448,-0.108643,0.067505
4729013,2,-7,-4,0.062378,0.013428,0.006470
4732832,2,-6,-5,0.062378,0.074463,-0.054565
4736739,4,-10,-6,0.184448,-0.169678,-0.115601
4740821,0,-8,-5,-0.059692,-0.047607,-0.054565
4744897,0,-8,-5,-0.059692,-0.047607,-0.054565
4748973,1,-9,-4,0.001343,-0.108643,0.006470
4752883,3,-9,-4,0.123413,-0.108643,0.006470
4756785,0,-7,-4,-0.059692,0.013428,0.006470
4760694,1,-8,-2,0.001343,-0.047607,0.128540
4764598,1,-8,-2,0.001343,-0.047607,0.128540
4768506,0,-8,-4,-0.059692,-0.047607,0.006470
4772495,0,-10,-3,-0.059692,-0.169678,0.067505
4776578,0,-9,-4,-0.059692,-0.108643,0.006470
4780567,2,-8,-4,0.062378,-0.047607,0.006470
4784477,2,-8,-4,0.062378,-0.047607,0.006470
4788379,3,-10,-1,0.123413,-0.169678,0.189575
4792375,-1,-8,-3,-0.120728,-0.047607,0.067505
4796451,-1,-6,-7,-0.120728,0.074463,-0.176636
4800534,0,-8,-4,-0.059692,-0.047607,0.006470
4804523,0,-8,-4,-0.059692,-0.047607,0.006470
4808520,1,-11,-3,0.001343,-0.230713,0.067505
