event_id,seq,ts_ms,ax,ay,az,gx,gy,gz,putt_start_valid,impact_seq
1,472,27716,-831,-16518,956,-57,36,-33,1,359
1,473,27721,-858,-16541,959,-53,8,-31,1,359
1,474,27726,-951,-16545,887,-49,-18,-33,1,359
1,475,27731,-1064,-16575,796,-44,-38,-38,1,359
1,476,27736,-1030,-16540,798,-41,-49,-40,1,359
1,477,27741,-1027,-16509,979,-45,-57,-45,1,359
1,478,27746,-960,-16468,1108,-43,-66,-46,1,359
1,479,27751,-960,-16489,931,-40,-66,-49,1,359
1,480,27756,-1069,-16513,722,-37,-55,-54,1,359
1,481,27761,-1149,-16419,692,-37,-34,-58,1,359
1,482,27766,-1163,-16391,801,-37,-13,-62,1,359
1,483,27771,-1098,-16393,818,-37,4,-64,1,359
1,484,27776,-1045,-16421,731,-35,20,-69,1,359
1,485,27781,-1071,-16486,707,-33,44,-75,1,359
1,486,27786,-1060,-16506,782,-30,64,-77,1,359
1,487,27791,-1045,-16499,865,-29,67,-81,1,359
1,488,27796,-1015,-16532,856,-28,62,-84,1,359
1,489,27801,-933,-16534,880,-23,54,-84,1,359
1,490,27806,-842,-16535,956,-21,43,-84,1,359
1,491,27811,-880,-16530,1038,-19,19,-85,1,359
1,492,27816,-951,-16499,1057,-15,-13,-84,1,359
1,493,27821,-911,-16499,1010,-13,-42,-85,1,359
1,494,27826,-857,-16479,963,-10,-63,-83,1,359
1,495,27831,-821,-16473,914,-6,-73,-84,1,359
1,496,27836,-871,-16458,888,-4,-79,-86,1,359
1,497,27841,-865,-16450,688,-1,-82,-87,1,359
1,498,27846,-851,-16434,636,3,-75,-84,1,359
1,499,27851,-882,-16439,635,2,-56,-89,1,359
1,500,27856,-905,-16385,691,-1,-25,-92,1,359
1,501,27861,-918,-16398,667,5,2,-94,1,359
1,502,27866,-935,-16378,689,6,30,-95,1,359
1,503,27871,-859,-16358,803,11,57,-97,1,359
1,504,27876,-760,-16337,983,9,67,-100,1,359
1,505,27881,-660,-16300,1075,9,61,-99,1,359
1,506,27886,-636,-16343,1134,14,44,-99,1,359
1,507,27891,-697,-16352,969,13,26,-97,1,359
1,508,27896,-712,-16356,846,18,13,-95,1,359
1,509,27901,-704,-16334,880,20,15,-92,1,359
1,510,27906,-683,-16365,872,22,15,-92,1,359
1,511,27911,-672,-16387,854,24,21,-90,1,359
1,512,27916,-761,-16346,875,23,23,-91,1,359
1,513,27921,-827,-16372,883,26,21,-94,1,359
1,514,27926,-797,-16368,913,30,17,-92,1,359
1,515,27931,-707,-16321,978,31,9,-88,1,359
1,516,27936,-681,-16284,962,29,-2,-90,1,359
1,517,27941,-769,-16272,970,32,-5,-86,1,359
1,518,27946,-829,-16322,941,32,-7,-87,1,359
1,519,27951,-869,-16317,915,32,-14,-87,1,359
1,520,27956,-794,-16346,932,34,-8,-84,1,359
1,521,27961,-774,-16393,917,32,4,-87,1,359
1,522,27966,-770,-16467,916,33,20,-88,1,359
1,523,27971,-769,-16492,940,33,33,-86,1,359
1,524,27976,-826,-16439,945,31,38,-87,1,359
1,525,27981,-855,-16434,923,34,40,-85,1,359
1,526,27986,-821,-16438,893,36,39,-86,1,359
1,527,27991,-797,-16428,863,37,35,-86,1,359
1,528,27996,-820,-16422,943,34,25,-85,1,359
1,529,28001,-815,-16442,855,37,6,-86,1,359
1,530,28006,-832,-16413,1011,41,4,-84,1,359
1,531,28011,-816,-16466,747,38,-20,-80,1,359
1,532,28016,-732,-16340,794,40,-18,-85,1,359
1,533,28021,-766,-16371,669,38,-19,-80,1,359
1,534,28026,-784,-16433,787,41,-8,-82,1,359
1,535,28031,-744,-16327,775,41,1,-84,1,359
1,536,28036,-701,-16418,806,41,16,-81,1,359
1,537,28041,-679,-16440,847,41,38,-82,1,359
1,538,28046,-670,-16394,852,39,51,-81,1,359
1,539,28051,-674,-16444,885,41,63,-80,1,359
1,540,28056,-687,-16412,886,38,60,-81,1,359
1,541,28061,-672,-16394,942,36,54,-79,1,359
1,542,28066,-662,-16449,871,35,48,-76,1,359
1,543,28071,-700,-16480,818,38,42,-75,1,359
1,544,28076,-716,-16470,836,42,42,-74,1,359
1,545,28081,-738,-16494,870,41,37,-71,1,359
1,546,28086,-708,-16504,861,38,28,-71,1,359
1,547,28091,-661,-16506,850,36,20,-70,1,359
1,548,28096,-687,-16543,836,34,17,-68,1,359
1,549,28101,-725,-16566,861,35,15,-66,1,359
1,550,28106,-666,-16511,874,36,15,-67,1,359
1,551,28111,-627,-16558,830,36,17,-63,1,359
1,552,28116,-664,-16546,779,35,19,-66,1,359
1,553,28121,-672,-16545,769,35,21,-63,1,359
1,554,28126,-666,-16524,810,30,28,-63,1,359
1,555,28131,-606,-16553,824,29,34,-61,1,359
1,556,28136,-531,-16551,807,31,47,-60,1,359
1,557,28141,-582,-16566,780,31,63,-58,1,359
1,558,28146,-680,-16525,873,30,74,-57,1,359
1,559,28151,-718,-16476,937,29,77,-56,1,359
1,560,28156,-647,-16460,968,25,72,-55,1,359
1,561,28161,-651,-16453,1135,22,65,-51,1,359
1,562,28166,-574,-16442,1087,24,47,-50,1,359
1,563,28171,-564,-16375,1085,24,32,-51,1,359
1,564,28176,-610,-16427,896,20,15,-50,1,359
1,565,28181,-648,-16387,989,18,26,-49,1,359
1,566,28186,-630,-16403,922,14,29,-46,1,359
1,567,28191,-535,-16380,917,16,36,-45,1,359
1,568,28196,-532,-16445,902,19,31,-47,1,359
1,569,28201,-518,-16434,894,17,21,-46,1,359
1,570,28206,-530,-16363,926,14,1,-41,1,359
1,571,28211,-540,-16360,945,13,-19,-35,1,359
1,572,28216,-479,-16372,876,12,-31,-35,1,359
1,573,28221,-466,-16416,732,8,-30,-35,1,359
1,574,28226,-530,-16423,696,9,-15,-30,1,359
1,575,28231,-610,-16383,727,8,-4,-33,1,359
1,576,28236,-614,-16389,701,9,-3,-30,1,359
1,577,28241,-553,-16438,717,9,2,-28,1,359
1,578,28246,-464,-16391,758,5,15,-30,1,359
1,579,28251,-427,-16419,813,7,30,-30,1,359
1,580,28256,-495,-16383,862,7,36,-28,1,359
1,581,28261,-487,-16367,911,3,31,-27,1,359
1,582,28266,-424,-16364,938,4,12,-22,1,359
1,583,28271,-376,-16333,936,4,6,-20,1,359
1,584,28276,-393,-16313,920,2,-2,-19,1,359
1,585,28281,-491,-16320,939,0,-4,-18,1,359
1,586,28286,-518,-16342,892,-2,-5,-16,1,359
1,587,28291,-497,-16374,892,-2,-5,-12,1,359
1,588,28296,-526,-16384,834,-3,-1,-14,1,359
1,589,28301,-607,-16397,860,-5,13,-15,1,359
1,590,28306,-555,-16407,917,-3,16,-15,1,359
1,591,28311,-572,-16388,963,-6,19,-12,1,359
1,592,28316,-588,-16420,933,-9,21,-10,1,359
1,593,28321,-623,-16443,830,-9,24,-10,1,359
1,594,28326,-627,-16434,880,-10,29,-10,1,359
1,595,28331,-639,-16467,874,-8,27,-11,1,359
1,596,28336,-661,-16501,901,-10,27,-12,1,359
1,597,28341,-656,-16538,934,-12,24,-12,1,359
1,598,28346,-690,-16536,902,-15,19,-11,1,359
1,599,28351,-676,-16543,886,-14,15,-9,1,359
1,600,28356,-707,-16521,854,-16,12,-10,1,359
1,601,28361,-707,-16549,872,-13,6,-8,1,359
1,602,28366,-693,-16541,919,-13,0,-6,1,359
1,603,28371,-723,-16474,961,-12,-3,-5,1,359
1,604,28376,-698,-16453,975,-16,-6,-10,1,359
1,605,28381,-701,-16457,1013,-16,-10,-6,1,359
1,606,28386,-677,-16486,1039,-15,-18,-6,1,359
1,607,28391,-668,-16488,943,-17,-27,-9,1,359
1,608,28396,-662,-16489,890,-19,-33,-7,1,359
1,609,28401,-701,-16435,829,-18,-29,-9,1,359
1,610,28406,-695,-16469,905,-17,-30,-8,1,359
1,611,28411,-646,-16509,873,-17,-32,-6,1,359
1,612,28416,-618,-16501,883,-17,-26,-8,1,359
1,613,28421,-603,-16487,800,-19,-20,-6,1,359
1,614,28426,-584,-16504,794,-20,-12,-7,1,359
1,615,28431,-566,-16532,845,-22,-1,-11,1,359
1,616,28436,-510,-16509,1043,-20,2,-8,1,359
1,617,28441,-468,-16477,924,-20,-11,-7,1,359
1,618,28446,-516,-16459,982,-19,-5,-6,1,359
1,619,28451,-501,-16475,845,-20,-10,-6,1,359
1,620,28456,-545,-16470,889,-21,2,-9,1,359
1,621,28461,-557,-16514,894,-18,-1,-5,1,359
1,622,28466,-585,-16513,967,-20,-6,-5,1,359
1,623,28471,-560,-16478,1013,-18,-10,-8,1,359
1,624,28476,-527,-16464,1051,-17,-25,-4,1,359
1,625,28481,-546,-16453,997,-18,-37,-4,1,359
1,626,28486,-587,-16462,901,-19,-46,-2,1,359
1,627,28491,-584,-16399,840,-19,-52,1,1,359
1,628,28496,-568,-16390,835,-18,-45,1,1,359
1,629,28501,-556,-16428,840,-19,-36,-1,1,359
1,630,28506,-531,-16374,839,-18,-24,-4,1,359
1,631,28511,-520,-16346,770,-17,-15,-2,1,359
1,632,28516,-456,-16379,861,-18,-9,0,1,359
1,633,28521,-426,-16345,938,-17,1,-4,1,359
1,634,28526,-404,-16337,929,-18,3,0,1,359
1,635,28531,-420,-16385,813,-17,11,0,1,359
1,636,28536,-382,-16424,819,-17,25,-1,1,359
1,637,28541,-393,-16448,878,-18,33,-1,1,359
1,638,28546,-379,-16520,886,-18,44,1,1,359
1,639,28551,-343,-16519,986,-16,47,3,1,359
1,640,28556,-308,-16539,947,-17,43,2,1,359
1,641,28561,-307,-16572,909,-16,39,1,1,359
1,642,28566,-406,-16601,898,-13,31,2,1,359
1,643,28571,-538,-16646,877,-13,20,4,1,359
1,644,28576,-534,-16622,884,-11,13,5,1,359
1,645,28581,-499,-16608,855,-12,9,6,1,359
1,646,28586,-510,-16620,867,-15,10,8,1,359
1,647,28591,-635,-16591,857,-11,6,8,1,359
1,648,28596,-690,-16585,838,-9,-1,8,1,359
1,649,28601,-619,-16531,875,-9,-1,5,1,359
1,650,28606,-627,-16517,915,-11,3,6,1,359
1,651,28611,-595,-16550,982,-11,9,7,1,359
1,652,28616,-634,-16541,968,-8,13,9,1,359
1,653,28621,-644,-16518,895,-10,13,4,1,359
1,654,28626,-636,-16545,885,-10,17,4,1,359
1,655,28631,-636,-16533,1009,-7,19,4,1,359
1,656,28636,-625,-16505,951,-5,18,3,1,359
1,657,28641,-605,-16484,936,-6,16,3,1,359
1,658,28646,-651,-16490,892,-6,13,4,1,359
1,659,28651,-634,-16489,862,-4,12,4,1,359
1,660,28656,-539,-16504,831,-6,9,2,1,359
1,661,28661,-558,-16518,840,-4,9,1,1,359
1,662,28666,-608,-16535,848,-2,12,2,1,359
1,663,28671,-634,-16459,818,0,12,2,1,359
1,664,28676,-578,-16470,973,0,7,3,1,359
1,665,28681,-602,-16448,1066,0,-3,1,1,359
1,666,28686,-645,-16441,1032,1,-17,-1,1,359
1,667,28691,-680,-16432,928,3,-31,2,1,359
1,668,28696,-699,-16409,944,3,-37,1,1,359
1,669,28701,-660,-16387,969,4,-43,3,1,359
1,670,28706,-546,-16362,967,5,-46,-1,1,359
1,671,28711,-508,-16386,944,6,-49,-1,1,359
1,672,28716,-542,-16351,950,6,-49,-2,1,359
1,673,28721,-525,-16353,907,6,-47,-2,1,359
1,674,28726,-481,-16340,849,6,-40,0,1,359
1,675,28731,-493,-16306,797,7,-30,-1,1,359
1,676,28736,-512,-16350,786,7,-15,-1,1,359
1,677,28741,-497,-16404,844,7,-3,-1,1,359
1,678,28746,-445,-16404,833,7,4,1,1,359
1,679,28751,-424,-16416,786,8,13,0,1,359
1,680,28756,-456,-16474,773,6,16,-2,1,359
1,681,28761,-479,-16476,695,8,24,-1,1,359
1,682,28766,-450,-16533,812,10,31,-4,1,359
1,683,28771,-478,-16566,907,12,29,-3,1,359
1,684,28776,-450,-16494,911,10,15,-1,1,359
1,685,28781,-473,-16466,935,12,3,-3,1,359
1,686,28786,-441,-16462,925,14,-10,0,1,359
1,687,28791,-503,-16513,850,15,-22,2,1,359
1,688,28796,-552,-16531,865,18,-32,1,1,359
1,689,28801,-528,-16555,803,16,-31,0,1,359
1,690,28806,-587,-16529,756,18,-20,0,1,359
1,691,28811,-637,-16490,746,19,-9,1,1,359
1,692,28816,-551,-16477,901,19,0,-1,1,359
1,693,28821,-572,-16498,1018,18,-2,-1,1,359
1,694,28826,-572,-16508,969,17,-9,-3,1,359
1,695,28831,-593,-16479,978,20,-16,-3,1,359
1,696,28836,-635,-16464,956,22,-20,-4,1,359
1,697,28841,-642,-16449,946,21,-29,-3,1,359
1,698,28846,-684,-16462,879,18,-33,-1,1,359
1,699,28851,-677,-16441,793,18,-29,-3,1,359
1,700,28856,-688,-16503,758,19,-15,-7,1,359
1,701,28861,-671,-16489,742,18,-2,-6,1,359
1,702,28866,-686,-16535,714,17,9,-6,1,359
1,703,28871,-671,-16598,729,21,17,-8,1,359
1,704,28876,-585,-16519,877,21,20,-9,1,359
1,705,28881,-519,-16477,1026,21,15,-8,1,359
1,706,28886,-552,-16496,1123,21,0,-9,1,359
1,707,28891,-527,-16506,1057,21,-28,-7,1,359
1,708,28896,-480,-16480,885,22,-55,-7,1,359
1,709,28901,-456,-16489,859,23,-68,-5,1,359
1,710,28906,-498,-16524,801,23,-69,-4,1,359
1,711,28911,-479,-16495,712,24,-58,-4,1,359
1,712,28916,-458,-16477,631,22,-41,-4,1,359
1,713,28921,-477,-16442,673,20,-21,-7,1,359
1,714,28926,-413,-16455,846,22,-5,-8,1,359
1,715,28931,-418,-16460,878,23,5,-8,1,359
1,716,28936,-467,-16486,831,22,12,-8,1,359
1,717,28941,-515,-16483,798,19,19,-8,1,359
1,718,28946,-511,-16456,782,18,26,-10,1,359
1,719,28951,-471,-16478,953,19,25,-9,1,359
1,720,28956,-483,-16474,1109,21,17,-4,1,359
1,721,28961,-411,-16439,1059,18,-1,-4,1,359
1,722,28966,-439,-16418,1007,22,-8,-5,1,359
1,723,28971,-534,-16428,984,18,-9,-4,1,359
1,724,28976,-558,-16425,929,16,-8,-6,1,359
1,725,28981,-574,-16421,992,14,-11,-5,1,359
1,726,28986,-486,-16396,909,17,-10,-6,1,359
1,727,28991,-499,-16364,899,12,1,-7,1,359
1,728,28996,-621,-16458,844,11,19,-9,1,359
1,729,29001,-594,-16486,767,11,22,-6,1,359
1,730,29006,-452,-16487,838,12,27,-7,1,359
1,731,29011,-437,-16461,998,10,23,-5,1,359
1,732,29016,-452,-16455,1123,8,5,-5,1,359
1,733,29021,-454,-16414,1015,10,-15,-3,1,359
1,734,29026,-496,-16404,852,10,-29,-2,1,359
1,735,29031,-502,-16485,840,12,-30,-2,1,359
1,736,29036,-494,-16480,877,10,-33,-2,1,359
1,737,29041,-444,-16428,898,9,-31,-2,1,359
1,738,29046,-461,-16440,851,9,-26,-2,1,359
1,739,29051,-468,-16418,850,5,-16,-2,1,359
1,740,29056,-400,-16406,880,6,-11,-3,1,359
1,741,29061,-457,-16413,841,6,-10,-1,1,359
1,742,29066,-434,-16434,827,3,-2,-1,1,359
1,743,29071,-418,-16465,729,3,11,-1,1,359
1,744,29076,-491,-16438,766,2,22,0,1,359
1,745,29081,-531,-16460,800,3,30,1,1,359
1,746,29086,-511,-16491,834,1,36,-1,1,359
1,747,29091,-496,-16458,836,-1,40,2,1,359
1,748,29096,-512,-16459,852,-1,42,0,1,359
1,749,29101,-542,-16428,940,-1,38,-1,1,359
1,750,29106,-536,-16429,961,-2,28,4,1,359
1,751,29111,-558,-16448,862,-1,20,3,1,359
1,752,29116,-601,-16481,833,-1,18,1,1,359
1,753,29121,-595,-16443,858,-2,17,1,1,359
1,754,29126,-610,-16404,963,-3,13,1,1,359
1,755,29131,-538,-16396,1019,-2,0,0,1,359
1,756,29136,-489,-16381,969,-3,-17,4,1,359
1,757,29141,-523,-16424,940,-5,-24,7,1,359
1,758,29146,-593,-16451,845,-4,-31,4,1,359
1,759,29151,-636,-16455,773,-3,-29,3,1,359
1,760,19156,-2098,-16178,-1989,2,-8,-2,1,359
1,761,19161,-2091,-16189,-1956,2,-8,-5,1,359
1,762,19166,-2078,-16149,-1961,2,-9,-4,1,359
1,763,19171,-2108,-16204,-2019,4,-7,-4,1,359
1,764,19176,-2095,-16168,-2003,2,-6,-4,1,359
1,765,19181,-2086,-16167,-1991,0,-8,-5,1,359
1,766,19186,-2115,-16186,-2013,4,-9,-2,1,359
1,767,19191,-2105,-16207,-1996,5,-9,-4,1,359
1,768,19196,-2088,-16180,-2005,3,-8,-6,1,359
1,769,19201,-2119,-16180,-2003,4,-7,-4,1,359
1,770,19206,-2116,-16186,-1985,2,-8,-4,1,359
1,771,19211,-2123,-16172,-2007,4,-8,-7,1,359
1,772,19216,-2066,-16197,-1995,2,-10,-3,1,359
1,773,19221,-2091,-16179,-1964,2,-10,-3,1,359
1,774,19226,-2057,-16174,-2003,1,-6,-5,1,359
1,775,19231,-2049,-16169,-2027,3,-7,-4,1,359
1,776,19236,-2086,-16151,-2001,3,-9,-5,1,359
1,777,19241,-2064,-16185,-1966,3,-8,-5,1,359
1,778,19246,-2048,-16171,-2032,2,-7,-4,1,359
1,779,19251,-2110,-16178,-2004,3,-9,-2,1,359
1,780,19256,-2100,-16186,-1980,1,-10,-5,1,359
1,781,19261,-2052,-16174,-1998,3,-8,-4,1,359
1,782,19266,-2056,-16194,-2007,1,-6,-4,1,359
1,783,19271,-2116,-16183,-2004,1,-9,-3,1,359
1,784,19276,-2108,-16160,-2038,4,-6,-3,1,359
1,785,19281,-2097,-16197,-2024,3,-6,-4,1,359
1,786,19286,-2085,-16162,-1999,1,-9,-4,1,359
1,787,19291,-2089,-16161,-1986,3,-8,-3,1,359
1,788,19296,-2077,-16185,-2004,3,-8,-6,1,359
1,789,19301,-2086,-16177,-1957,-2,-7,-5,1,359
1,790,19306,-2081,-16193,-1953,3,-5,-6,1,359
1,791,19311,-2100,-16187,-1953,3,-8,-5,1,359
1,792,19316,-2076,-16159,-2000,3,-10,-6,1,359
1,793,19321,-2101,-16169,-2053,0,-9,-3,1,359
1,794,19326,-2102,-16187,-1959,2,-7,-5,1,359
1,795,19331,-2068,-16175,-1976,2,-7,-5,1,359
1,796,19336,-2073,-16175,-1991,3,-8,-4,1,359
1,797,19341,-2109,-16189,-2041,2,-8,-4,1,359
1,798,19346,-2067,-16147,-2045,2,-8,-4,1,359
1,799,19351,-2095,-16175,-1999,1,-6,-3,1,359
1,800,19356,-2116,-16175,-2009,2,-7,-3,1,359
1,801,19361,-2116,-16153,-2023,4,-8,-7,1,359
1,802,19366,-2067,-16181,-2013,4,-8,-4,1,359
1,803,19371,-2081,-16197,-2025,3,-6,-1,1,359
1,804,19376,-2106,-16179,-2003,2,-7,-4,1,359
1,805,19381,-2071,-16133,-1973,3,-7,-5,1,359
1,806,19386,-2078,-16176,-2017,2,-10,-7,1,359
1,807,19391,-2086,-16180,-2016,3,-11,-3,1,359
1,808,19396,-2078,-16149,-1960,0,-10,-3,1,359
1,809,19401,-2059,-16190,-1976,0,-7,-5,1,359
1,810,19406,-2066,-16191,-2004,0,-8,-2,1,359
1,811,19411,-2091,-16193,-1981,4,-8,-4,1,359
1,812,19416,-2090,-16184,-1982,5,-8,-4,1,359
1,813,19421,-2077,-16155,-2014,2,-7,-4,1,359
1,814,19426,-2079,-16163,-1983,2,-9,-2,1,359
1,815,19431,-2067,-16172,-1985,1,-8,-1,1,359
1,816,19436,-2048,-16141,-1976,3,-8,-3,1,359
1,817,19441,-2060,-16146,-1995,3,-7,-2,1,359
1,818,19446,-2092,-16148,-2010,4,-8,-5,1,359
1,819,19451,-2097,-16129,-1986,3,-8,-3,1,359
1,820,19456,-2080,-16170,-1988,2,-7,-3,1,359
1,821,19461,-2073,-16173,-1993,1,-7,-2,1,359
1,822,19466,-2073,-16158,-2019,3,-7,-3,1,359
1,823,19471,-2097,-16144,-1993,2,-7,-4,1,359
1,824,19476,-2064,-16169,-1976,2,-8,-4,1,359
1,825,19481,-2079,-16163,-2018,0,-9,-6,1,359
1,826,19486,-2101,-16173,-2011,2,-8,-7,1,359
1,827,19491,-2057,-16162,-2016,1,-5,-4,1,359
1,828,19496,-2050,-16161,-1999,3,-6,-2,1,359
1,829,19501,-2117,-16205,-2018,4,-6,-4,1,359
1,830,19506,-2114,-16193,-2009,4,-6,-4,1,359
1,831,19511,-2082,-16207,-1980,5,-8,-3,1,359
1,832,19516,-2098,-16178,-1955,1,-4,-5,1,359
1,833,19521,-2077,-16186,-1952,0,-8,-5,1,359
1,834,19526,-2053,-16204,-2003,2,-8,-5,1,359
1,835,19531,-2106,-16219,-1992,0,-7,-7,1,359
1,836,19536,-2101,-16190,-1993,3,-7,-6,1,359
1,837,19541,-2126,-16160,-2006,4,-7,-4,1,359
1,838,19546,-2110,-16155,-1978,1,-8,-3,1,359
1,839,19551,-2105,-16199,-1969,1,-8,-5,1,359
1,840,19556,-2072,-16158,-2017,2,-8,-6,1,359
1,841,19561,-2068,-16194,-2003,3,-7,-4,1,359
1,842,19566,-2054,-16180,-1988,3,-8,-3,1,359
1,843,19571,-2058,-16185,-2025,3,-9,-4,1,359
1,844,19576,-2085,-16177,-2005,2,-8,-4,1,359
1,845,19581,-2091,-16184,-2013,3,-9,-3,1,359
1,846,19586,-2085,-16187,-1978,1,-7,-3,1,359
1,847,19591,-2094,-16146,-2008,0,-7,-4,1,359
1,848,19596,-2125,-16168,-2064,2,-8,-4,1,359
1,849,19601,-2092,-16190,-2005,2,-9,-4,1,359
1,850,19606,-2073,-16159,-1993,1,-8,-3,1,359
1,851,19611,-2088,-16163,-2001,2,-10,-4,1,359
1,852,19616,-2053,-16215,-1988,2,-7,-4,1,359
1,853,19621,-2069,-16212,-1991,2,-6,-3,1,359
1,854,19626,-2049,-16162,-1985,2,-8,-6,1,359
1,855,19631,-2075,-16153,-2023,2,-7,-7,1,359
1,856,19636,-2093,-16164,-2013,3,-7,-3,1,359
1,857,19641,-2070,-16099,-2011,4,-8,-4,1,359
1,858,19646,-2163,-16308,-2023,2,-8,4,1,359
1,859,19651,-2114,-16090,-2136,2,-10,-12,1,359
1,860,19656,-2077,-16100,-1953,0,6,-6,1,359
1,861,19661,-1987,-16290,-1929,1,-2,4,1,359
1,862,19666,-1993,-16113,-1997,2,-9,-7,1,359
1,863,19671,-2161,-16132,-2028,4,-10,-5,1,359
1,864,19676,-2158,-16207,-2127,3,-11,-2,1,359
1,865,19681,-2055,-16190,-2125,2,-3,-6,1,359
1,866,19686,-2009,-16155,-1941,0,3,-7,1,359
1,867,19691,-2021,-16121,-1877,3,1,-4,1,359
1,868,19696,-2127,-16196,-1961,4,-10,-1,1,359
1,869,19701,-2099,-16170,-2073,1,-16,-5,1,359
1,870,19706,-2092,-16168,-2132,3,-9,-7,1,359
1,871,19711,-2074,-16183,-2009,0,-2,-6,1,359
1,872,19716,-2063,-16141,-1874,0,1,-6,1,359
1,873,19721,-2095,-16182,-1907,4,-5,-4,1,359
1,874,19726,-2117,-16182,-2034,3,-12,-4,1,359
1,875,19731,-2097,-16182,-2080,2,-10,-3,1,359
1,876,19736,-2072,-16202,-2028,1,-8,-3,1,359
1,877,19741,-2090,-16142,-1972,1,-7,-3,1,359
1,878,19746,-2085,-16155,-1940,1,-3,-7,1,359
1,879,19751,-2069,-16175,-1965,1,-6,-6,1,359
1,880,19756,-2079,-16175,-2032,2,-10,-4,1,359
1,881,19761,-2073,-16212,-2064,3,-5,-3,1,359
1,882,19766,-2050,-16199,-1979,1,-4,-5,1,359
1,883,19771,-2049,-16191,-1938,3,-9,-1,1,359
1,884,19776,-2080,-16159,-1923,2,-14,-2,1,359
1,885,19781,-2116,-16189,-2031,1,-12,-6,1,359
1,886,19786,-2071,-16177,-2011,0,-6,-6,1,359
1,887,19791,-2071,-16165,-1991,3,-6,-7,1,359
1,888,19796,-2064,-16157,-1951,4,-4,-4,1,359
1,889,19801,-2077,-16199,-1959,3,-6,-3,1,359
1,890,19806,-2064,-16185,-1968,2,-10,-3,1,359
1,891,19811,-2092,-16189,-1971,3,-12,-4,1,359
1,892,19816,-2106,-16195,-1972,1,-10,-1,1,359
1,893,19821,-2052,-16154,-2030,2,-7,-2,1,359
1,894,19826,-2079,-16131,-1994,4,-6,-2,1,359
1,895,19831,-2060,-16184,-2000,4,-7,-1,1,359
1,896,19836,-2090,-16155,-2003,1,-9,-3,1,359
1,897,19841,-2096,-16179,-1985,3,-10,-6,1,359
1,898,19846,-2089,-16178,-1995,3,-9,-6,1,359
1,899,19851,-2075,-16182,-1995,3,-8,-2,1,359
1,900,19856,-2054,-16185,-1984,2,-9,-1,1,359
1,901,19861,-2065,-16185,-2005,2,-10,-4,1,359
1,902,19866,-2077,-16188,-2041,3,-11,-3,1,359
1,903,19871,-2114,-16209,-2004,2,-9,-3,1,359
1,904,19876,-2105,-16188,-2021,2,-7,-3,1,359
1,905,19881,-2064,-16160,-1980,1,-8,-3,1,359
1,906,19886,-2051,-16205,-2020,0,-9,-4,1,359
1,907,19891,-2081,-16200,-2029,3,-10,-4,1,359
1,908,19896,-2081,-16180,-2007,4,-7,-4,1,359
1,909,19901,-2070,-16188,-1990,2,-8,-5,1,359
1,910,19906,-2073,-16176,-1954,2,-9,-6,1,359
1,911,19911,-2095,-16177,-1956,3,-7,0,1,359
1,912,19916,-2061,-16173,-2009,3,-7,-4,1,359
1,913,19921,-2060,-16171,-2003,2,-8,-5,1,359
1,914,19926,-2038,-16185,-1996,1,-9,-3,1,359
1,915,19931,-2010,-16167,-2021,2,-8,-2,1,359
1,916,19936,-2047,-16218,-2016,1,-11,0,1,359
1,917,19941,-2112,-16168,-1959,1,-8,-3,1,359
1,918,19946,-2102,-16183,-2026,2,-11,-4,1,359
1,919,19951,-2099,-16174,-2037,0,-10,-6,1,359
1,920,19956,-2077,-16158,-1995,1,-3,-5,1,359
1,921,19961,-2087,-16169,-1987,4,-9,-2,1,359
1,922,19966,-2103,-16154,-1975,3,-12,-2,1,359
1,923,19971,-2090,-16142,-2031,2,-12,-5,1,359
1,924,19976,-2073,-16166,-2031,3,-10,-3,1,359
1,925,19981,-2082,-16192,-2019,2,-8,-3,1,359
1,926,19986,-2094,-16192,-1983,1,-5,-6,1,359
1,927,19991,-2086,-16186,-1996,1,-7,-4,1,359
1,928,19996,-2092,-16193,-2041,2,-11,-2,1,359
1,929,20001,-2134,-16190,-1974,2,-9,0,1,359
1,930,20006,-2135,-16210,-2032,2,-8,-3,1,359
1,931,20011,-2035,-16173,-2062,4,-10,-4,1,359
1,932,20016,-1989,-16171,-1974,4,-3,-3,1,359
1,933,20021,-2080,-16206,-1911,3,-7,-5,1,359
1,934,20026,-2194,-16135,-1936,2,-16,-6,1,359
1,935,20031,-2148,-16214,-1955,3,-19,-2,1,359
1,936,20036,-2010,-16209,-2122,1,-13,-4,1,359
1,937,20041,-2041,-16147,-2038,2,-1,-6,1,359
1,938,20046,-2132,-16230,-1941,4,2,-1,1,359
1,939,20051,-2087,-16214,-1917,3,-7,-5,1,359
1,940,20056,-2070,-16117,-1954,1,-13,-6,1,359
1,941,20061,-2080,-16177,-2018,5,-15,0,1,359
1,942,20066,-2049,-16185,-1993,2,-9,-3,1,359
1,943,20071,-2111,-16179,-1997,3,-4,-6,1,359
1,944,20076,-2114,-16192,-1991,4,-4,-5,1,359
1,945,20081,-2038,-16173,-2056,1,-8,-8,1,359
1,946,20086,-2026,-16174,-1970,2,-8,-5,1,359
1,947,20091,-2102,-16200,-1941,3,-11,0,1,359
1,948,20096,-2063,-16174,-1977,1,-10,-3,1,359
1,949,20101,-2052,-16178,-2005,0,-11,-3,1,359
1,950,20106,-2073,-16209,-2069,3,-6,-4,1,359
1,951,20111,-2061,-16153,-2081,4,-3,-4,1,359
